userName,score,at,content
Pengguna Google,2,2025-03-04 15:08:41,Kenapa kokk di batalkan sistem
Pengguna Google,1,2025-03-04 15:05:40,"Cs nya robot, cs lemot, gak fast respon. Percuma ke pusat bantuan. Livechat aja gak dibales Kalo ada bintang - 1000000 gw kasih ini buat cs tokped"
Pengguna Google,1,2025-03-04 15:01:39,"Plisss dehh yah buat Tokopedia kalau bisa kurir REKOMENDASI gak usah pake sicepat,sigesit,siuntung dahh....cape juga nunggu paket kalau logistik nyah gak jelas,masa kirim paket kepemilik nyah butuh waktu 6hari gak jelas amat ituh logistik,pesan barang dri JKT tujuan ke Sukabumi buset 6hari coiiii gilaaa sih inih logistik reg ajah 3hari,ECO ajah 4-5 hari"
Pengguna Google,5,2025-03-04 14:59:29,banyakin promo dan gratis ongkir
Pengguna Google,1,2025-03-04 14:57:10,"kesel banget,udah co barang udah memenuhi syarat juga, kenapa transaksinya di batalkan tokped? kecewa bangett"
Pengguna Google,2,2025-03-04 14:55:18,ga bisa bayar di tempat
Pengguna Google,5,2025-03-04 14:49:46,makin keren tokped. semoga makin sukses dan banyakin promo gratis ongkir nya tokped.....😘😘😘
Pengguna Google,5,2025-03-04 14:40:04,Very good application and lots of promos
Pengguna Google,5,2025-03-04 14:12:45,tydakkk di ragukan lagi moakk
Pengguna Google,5,2025-03-04 14:04:27,Senang sekali dengan aplikasi stu iniiii🫶
Pengguna Google,5,2025-03-04 13:27:04,Bulan Penuh berkah Bersama Tokopedia 👍
Pengguna Google,2,2025-03-04 13:25:35,Sering error' dan lemot
Pengguna Google,3,2025-03-04 13:22:16,抱歉，我已经转到橙色阵营了。这边的折扣很吝啬，过期后第二天就没有折扣了，其他平台还一直有折扣，所以不想再下单了。每天都在查看商品，但从来没有折扣。再见了。
Pengguna Google,4,2025-03-04 13:12:35,"coba dong untuk masalah login kembali menggunakan akun yang pernah di gunakan login sebelum nya mohon untuk bisa di pakai lagi untuk bisa login kembali apabila saya ingin menggunakan Tokopedia nya lgi , soalnya waktu itu sempet login ulang pake akun utama ku itu tidak bisa karena sudah pernah login dan di arahkan menggunakan akun google yang lain. tolong di perbaiki dong"
Pengguna Google,1,2025-03-04 13:09:02,Aplikasi mulai tidak jelas.. Mau daftar later juga gagal tanpa ada alasan dan penjelasan yang jelas
Pengguna Google,1,2025-03-04 13:08:05,Tik tok shope x tokopedia sgt jelek pelayanan nya LAMAAA tdk seperti toko oren yg cepat selesai. Hanya masalah kecil saja harus nunggu 48 jam. Haduhh apalagi sih yg harus di cek bukti dari saya seharusnya sdh cukup tdk usaj di cek cek berkali² LAMAAA... Event nya cmn hari ini gara² masalah pembayaran sdh berhasil malah di cancel otomatis dr sistem ini saya jd males pake tiktok shop x tokopedia.
Pengguna Google,2,2025-03-04 12:56:08,"Belanja di ➡dsini lebih murah dbln ramadhan , pasti senang"
Pengguna Google,4,2025-03-04 12:35:06,"Akhir2 ini tanda pesan belum di baca muncul terus, dibuka tdk ada pesan masuk baru"
Pengguna Google,2,2025-03-04 12:25:55,"diskon pelanggan baru ilang gara² dibatalin sistem , pdhal udah tf"
Pengguna Google,1,2025-03-04 12:11:08,"sebenarnya tokopedia secara harga, UI dll bagus. Tetapi faktor paling buruknya pemilihan kurir rekomendasi, saya punya paket yang dikirim ID Express dari MH Tegal sudah sampai di MH Semarang tapi kembali lagi ke MH Tegal dan masuk ke MH Surakarta, kenapa tidak dari Semarang ke Surakarta saja, akibatnya paket terlalu lama sampai"
Pengguna Google,1,2025-03-04 12:04:05,Iklan nya berisik triak²
Pengguna Google,5,2025-03-04 12:01:51,"baru mau coba lagi,ulasannya lain kali aja..."
Pengguna Google,1,2025-03-04 12:00:31,Semenjak bergabung dengan tiktok jadi pelit vocer. Ga kaya dulu lagi
Pengguna Google,1,2025-03-04 11:57:46,"Marketplace Paling lemot pengirimanya, barang sampai selalu lewat dari estimasi"
Pengguna Google,5,2025-03-04 11:57:39,Dengan adanya Tokopedia blanja jadi semakin mudah gak pakai r8bet.
Pengguna Google,1,2025-03-04 11:39:01,Bug Shake - Shake sangat meresahkan sudah di silang muncul terus membuat saya sangat tidak nyaman tolong di perbaiki🙏🙏
Pengguna Google,5,2025-03-04 11:29:15,pengiriman cepat dan banyak promo
Pengguna Google,1,2025-03-04 11:22:50,"aplikasi cacat gk kaya dulu, sekarang isi e-money tengah malem jam 1an bisa tpi saldonya ampe sekarang gk ke update isi nya 50rb tpi pas sekarang siang nya d cek malah gk ke isi. Cacat."
Pengguna Google,1,2025-03-04 10:29:44,"Aneh bgt kocak gua uda beli trs di batalin sm toko nya, eh, voucher ga kmbli lgi"
Pengguna Google,5,2025-03-04 10:15:08,Saya baru download semoga memuaskan layanannya
Pengguna Google,1,2025-03-04 10:12:23,"Estimasi pengiriman terlalu lama,, bikin kapok, jasa pengiriman ribet,, ongkir mahal,ribet,lama,,kacau,,jangan dah klo masih blanja di sini klo kurirnya lama,, pengiriman masih di pulau jawa bisa 1 minggu,,padahal sudah didaerah,,masih ditahan nunggu pas estimasi 1minggu,, kurir tolol,,"
Pengguna Google,1,2025-03-04 10:07:58,"Sangat merasa dirugikan berbelanja disini karna barang yg dtg tidak sesuai, sudsh mengajukan komplain dan diinstruksikan utk kirim balik barang ke penjual, saya lakukan bahkan sudah terkirim di hari esoknya, tp seminggu lebih bahkan dari tokopedia bilang saya gak ada update resi. Semoga gk ada lg yg merasakan apa yg saya rasakan. Sudah rugi gak dapat barang, pengembalian uangpun gak ada."
Pengguna Google,1,2025-03-04 10:07:46,"Aplikasi error keluar shake"" Mulu bikin kesel jadi g bisa belanja"
Pengguna Google,5,2025-03-04 09:51:45,sangat puas belanja d toped krb banyak promonya ..tq toped
Pengguna Google,2,2025-03-04 09:44:10,"Selamat pagi kak, izin bertanya apakah app ini bisa isi kuota hinet kah ? Mohon di respon kak, terimakasih 🙏🏻"
Pengguna Google,5,2025-03-04 09:32:36,"bagus mantap, lebih ajib lagi kalo ketika paket di antar, kita bisa melihat lokasi paket dimana seperti di aplikasi sebelah, ada maps nya, jadi kita tau paket kita ada di daerah mana"
Pengguna Google,4,2025-03-04 09:19:41,gopay mantap sangat membantu
Pengguna Google,3,2025-03-04 08:40:20,Maaf ..admin toko pedia...apakah kurir ya di Tokopedia hanya JNE aja?...gak ada kurir lain..saya pribadi lebih suka JNT..atau kurir express .di shopie kurir ya banyak..JNE terkadang bermasalah...lama proses pengiriman nya .mohon di perbaikin kurir nya boss..biar nyaman menggunakan Tokopedia.🙃🙃🙃
Pengguna Google,5,2025-03-04 08:10:44,Pembelian pertama dapat harga yang murah syekaliiii terima kasih toko.pedia .
Pengguna Google,5,2025-03-04 07:51:27,masih dpt promo pengguna baru... harga nya murah2..
Pengguna Google,5,2025-03-04 07:35:26,"Mantap,pelayanan gercep..."
Pengguna Google,1,2025-03-04 07:19:33,"W tadi MLM beli headset langsung w bayar pke dana,terus di batalin dari pihak tokped nya,duit ilang barang gak ada. Maksudnya kalo mau di batalin MH atuhh kembaliin kek saldo nya ini mah kan rugi ke w min🙏"
Pengguna Google,4,2025-03-04 07:15:44,Jangan sampai salah order
Pengguna Google,1,2025-03-04 06:51:29,"Setiap beli barang pasti ga ad yg bener. Barang rusak/clone/tidak sesuai yg d pesan/tidak tepat waktu. Kacau kali ni apk (kecewa saya) Saran buat yg suka belanja online Kalau beli dari tokpet cuma rekom belanja dari tiktok Klau dri apk lansung bagus dari Shopee sih, jauh x kualitasny"
Pengguna Google,1,2025-03-04 05:37:25,Saya ada kendala divoucher tidak dapa dilihat apa saja vouchernya malah sekarang tidak dapat voucher sama sekali.. gimana sih.. tolong diperbaiki lagi. Biar enak.
Pengguna Google,3,2025-03-04 05:17:14,"Aku benci toko pedia di update terbaru ini, riwayat transaksiku hilang begitu saja seakan aku tidak pernah bertransaksi, nomer id listrik, pdam, wifi yang tersimpan sudah tidak ada, itu membuatku kesulitan karena telat membayar tanpa id pelanggan"
Pengguna Google,5,2025-03-04 04:43:09,sangat mudah di pesan
Pengguna Google,1,2025-03-04 04:32:16,"Produk lokal kenapa sampah semua dah. Udah g punya ekpedisi sendiri kyk sebelah, sekarang fitur chat g bisa di hapus? Kalo isinya spam iklan semua apa gak sumpek liatnya.? Mending tutup dah goto g guna."
Pengguna Google,5,2025-03-04 02:03:14,cara pembayaran yang mudah
Pengguna Google,5,2025-03-04 01:24:04,"sempurna, jangan lupa promo nya di gacorr in terusss bosss tokpet"
Pengguna Google,1,2025-03-04 01:20:58,suka banget batalin pesenan orang si tokped ini ganiat kasih promo
Pengguna Google,1,2025-03-04 01:14:53,Ketika mesan produk selalu batal
Pengguna Google,1,2025-03-04 01:04:05,"Maret 2025,, kolom diskusi&pertanyaan setiap produk tidak bisa diakses&digunakan oleh umum,, meningkatkan fraud/penipuan penjualan produk palsu/kw,,, mengurangi kewaspadaan pembeli yg minim info,, intinya perlindungan konsumen semakin minim... Hanya bisa diskusi langsung dengan seller..."
Pengguna Google,1,2025-03-04 01:02:16,"Pesanan saya di batalkan oleh sistem, cs Tokopedia tidak menjawab"
Pengguna Google,1,2025-03-04 00:54:22,"Biarkan bintang yang berbicara (note) nanti kalo tokopedia udh stabil, bakal saya instal lagi dan saya beri bintang 100. kalo ada 😆.."
Pengguna Google,5,2025-03-04 00:46:36,belanja mudah ditokopedia
Pengguna Google,1,2025-03-04 00:43:38,BIAYA LAYANAN ATAU ADMINNYA KURANGIN NGO
Pengguna Google,5,2025-03-04 00:26:36,"Pengiriman sangat baik, & cepat...??? 👍👍"
Pengguna Google,5,2025-03-04 00:16:00,setiap belanja selalu dapet gratis ongkir
Pengguna Google,5,2025-03-04 00:01:40,bintangku yg berkomentar🤗
Pengguna Google,4,2025-03-03 23:54:02,Mau komplen ke toko susah banget hadeh
Pengguna Google,1,2025-03-03 23:28:38,"Review bintang Tokopedia.,saya berikan bintang 1.,sebab Tokopedia Care tidak ada gunanya.,Robot yanga jawab., dialihkan ke manusia slow respon.,lamaaa..di suruh menunggu sampai 10 menit.,sudah saya tggu tidak ada juga Responnya.."
Pengguna Google,5,2025-03-03 23:22:24,"pembayaran dan alamat terhubung lgsg dg tiktok, sangat dipermudah. Terimakasih"
Pengguna Google,1,2025-03-03 23:05:07,Yg sya tidak suka dengan Tokopedia Kami batalkan karena penjual tidak merespon dan proses pengiriman tidak di lakukan walaupun sudah 5 hari. Tapi di proses pembatalannya tidak ada pilihan dibatalkan karena seller tidak memproses pembelian.. tapi hanya ada pilihan 1. Ada produk lain yg lebih murah 2. Ingin mengganti jasa pengiriman.. Hal seperti ini yg dimenangkan adalah penjual. Sedangkan pembeli dikorbankan Buat layanan keluhan yg simpel buat yg kami bisa ketik keluhan kami seperti apa..
Pengguna Google,1,2025-03-03 22:59:54,"Aplikasi Gk jelas Sumpahh!!! Awal ny Dapat Diskon pengguna Baru 70% Sampe Isi gopay 30k ke konter jauh jauh, mau beli Barang wishlist Gw, Pas mau beli pake diskon 70% awal nya berhasil Seneng, ehhhhh kemudian pesanan saya di batalkan oleh sistem padahal Itu akun baru, besok nya ada vocher yg sama 70% saya coba lagi beli tapi sama pesanan saya di Batalkan oleh sistem Tidak ada Pertanggung jawaban ny, Tolong dong janga di batalkan Pesanan saya yg pake VOC 70% ⭐"
Pengguna Google,5,2025-03-03 22:57:39,"sangat mempermudah ,dalam segala hal ."
Pengguna Google,3,2025-03-03 22:40:50,3 dulu baru coba di tokopedia semoga ga seperti app sebelah .
Pengguna Google,1,2025-03-03 22:36:02,"Ongkirnya gak ngotak untuk luar pulau jawa, saya di Sumatera, harga barang cuma 30rb tapi ongkirnya 50rb, ngotak dikit kalo ngasih ongkir. Mending belanja di toko sebelah kalo gini caranya"
Pengguna Google,5,2025-03-03 22:00:49,pembayaran dibuat mudah
Pengguna Google,2,2025-03-03 22:00:41,"tolong kurir nya jgn pake SAPX ga beres , barang ga nyampe status selesai, tokped harus aji ulang rekomen pengirimannnya"
Pengguna Google,5,2025-03-03 21:32:13,"bagus, banyak diskon besss"
Pengguna Google,3,2025-03-03 21:31:22,"nice, tp lain kali jgn batalin lagi ya😊, padahal udah dibayar... mana pengembalian saldonya cuma harga produknya"
Pengguna Google,5,2025-03-03 21:16:28,"mantab bgt si soalnya sering dpt voucher diskon gede,mksi tokped👐"
Pengguna Google,1,2025-03-03 21:15:38,apk ga jelas masa udah beli langsung di batalin oleh sistem dananya juga dikurangin 2000 emang ga jelas
Pengguna Google,1,2025-03-03 21:12:14,Pesanan tiba tiba dibatalkan sistem voucher hilang gak bisa dipake
Pengguna Google,5,2025-03-03 21:05:59,Sangat membantu untuk semua orang yang bertekad untuk menjadi seorang yang sukses.
Pengguna Google,5,2025-03-03 21:05:29,toko pedia sangat rekomendet
Pengguna Google,1,2025-03-03 20:37:19,"Barang saya tertolak di bandara, pihak ekspedisi merubah pengiriman dengan moda transportasi lain, akhirnya pembeli komplain karena estimasi pengiriman yang semula beberapa hari menjadi 20-30hari, akhirnya pembeli mengajukan cancel ke pihak ekspedisi tetapi tidak bisa karena harus di cancel via tokopedia, tapi tokopedia berdalih barang yang sudah di ekspedisi tidak bisa di batalkan, chat customer service tidak jelas (bot) telepon hotline juga ga jelas, barang saya ga jelas nasibnya"
Pengguna Google,5,2025-03-03 20:24:31,semoga cepat datang pengiriman
Pengguna Google,5,2025-03-03 20:09:06,Pacarnya duolingo kah?
Pengguna Google,1,2025-03-03 20:04:04,Baik Cs tokopedia dan sheller tokopedia sangat buruk di tahun 2025 awal bulan maret kembalikan uang saya
Pengguna Google,5,2025-03-03 19:49:04,mantap aku selalu pake tokopedia terimakasih
Pengguna Google,1,2025-03-03 19:18:39,"Knapa pada erorr, mau tambah produk ngak bisa, tambah parah ni app,beli barang COD ada pas dipesan ngak bisa, aplikasi sampah"
Pengguna Google,1,2025-03-03 19:07:49,"Chat ga bisa di delete woii, sampe penuh"
Pengguna Google,1,2025-03-03 19:07:23,Suka Error. sistem kurang bijak dan jelas
Pengguna Google,1,2025-03-03 19:05:48,Hati hati kalau belanja di toko pedia sekarang sudah mulai tidak aman... Banyak seller / penjual yang tidak amanah... Bisa bisa nya toko pedia meloloskan seller / penjual seperti itu di tambah lagi cs toko pedianya slow respon dalam menangani kasus seperti itu Kecewa banget dengan perporma toko pedia sekarang
Pengguna Google,1,2025-03-03 19:01:07,"Apa fungsi nya Grab Instan (3 Jam ) di Tokped yang harga ongkirnya 130k, tapi seller molor gak proses-proses pesanan (dan di aplikasi diberi tenggang waktu 24 jam untuk seller mem proses)."
Pengguna Google,5,2025-03-03 18:57:06,baikkkk bangetttttttttttt theeee besttt pokonyaaa banyakan voucher dan gratong lagi ya minnn soalnyaaaa susah banget kalo ga ada voucher hehehe the best pokonyaa tokpetttttttttttt🤍🤍🤍🤍🤍🤍🤍🤍
Pengguna Google,1,2025-03-03 18:53:15,Terlalu ribet.. Ganti no HP aja susah minta ampun.. Aplikasi ampas..
Pengguna Google,5,2025-03-03 18:51:19,"mantap, transaksi lebih muda.👍"
Pengguna Google,1,2025-03-03 18:29:28,"Untuk masalah pembatalan pesanan terlalu rumit dan butuh waktu lama.harusnya bisa dipercepat karena resi juga belum keluar dimenu pesanan,bukan harus nungguin konfirmasi penjual baru bisa dibatalkan"
Pengguna Google,3,2025-03-03 18:01:04,Diskon lumayan banyak tapi pengiriman sangat sangat lelet
Pengguna Google,2,2025-03-03 17:38:07,"Suka dikembalikan danannya, suka eror klo bayar lewat indomaret, ngabisin waktu"
Pengguna Google,5,2025-03-03 17:35:43,Buruan download deh murah murah
Pengguna Google,1,2025-03-03 17:32:14,"Tidak pernah dapat voucher lagi sekarang tuh aneh Tokopedia sekarang tuh, ya sekarang sih bukan lagi milik orang Indonesia ya jadi gini"
Pengguna Google,5,2025-03-03 17:19:19,"terimakasih atas promo nya sering"" kaya gini yh 🙏🤗😊 usahakan selalu bisa cod ke rumah pedalaman. 😍"
Pengguna Google,1,2025-03-03 16:44:57,"Apk rusak sampah bukan apk bokop kok harus banget pakai pin selesai bikin pin harus verifikasi abis verivikasi bikin pin lagi parah ulang"" trs ini ke 3 kali nya gw unduh dan ke 3 kalinya gw hapus apk ampas rusak parah dari dlu belum di perbaiki sistem dan bug nya apk kayak gini tuh gk pantas harus pakai pin kalau nekopoi michat google lah masuk akal harus pakai pin biar jatung aman ini apk marketplace kok harus pakai pin dan abis bikin pin harus verifikasi apk ampassss kayak lagi sembunyiin ap"
Pengguna Google,2,2025-03-03 16:43:00,"Halaman tidak tersedia padahal kecepatan internet aman, aneh²."
Pengguna Google,2,2025-03-03 16:35:44,Aplikasinya... Skarang Menjadi Lebih Berat/Lambat setelah Di Update.... Mohon agar di Perbaiki agar Menjadi Ringan...
Pengguna Google,5,2025-03-03 16:34:37,"Dalam pencarian barang mohon ditampilkan produk yang terjangkau harganya dan lebih banyak lagi variasinya, terimakasih. Tokopedia Top"
Pengguna Google,5,2025-03-03 16:33:06,"tokopedia gimana caranya bayar tagihan menggunakan dua metode pembayaran, karena sudah saya coba sekarang ga bisa. kalau dulu misalnya saya punya saldo gopay 100 rb tagihan yang harus di bayar misalnya 150rb sisa tagihannya bisa menggunakan metode lain misalnya bayar di alfamart, indomart dll. mohon bantuanya, terima kasih"
Pengguna Google,5,2025-03-03 16:27:22,tokopedia emang matap👍👍
Pengguna Google,1,2025-03-03 16:16:10,"Diaplikasi ini tdk berlaku pembeli adalah raja krn jika saya komplain selalu penjual yg benar,jadi yg berlaku PENJUAL ADALAH RAJA!!!"
Pengguna Google,3,2025-03-03 16:10:35,"pengirimannya LAAAAMWAAAA BINGIT + suka nge lag nga jelas, sekian terima jeonghan 😙💅"
Pengguna Google,1,2025-03-03 16:05:52,"Tokopedia sekarang isinya banyak toko - toko nggak jelas, contohnya toko Qurthubie di Pontianak, pesanan nggak dikirim kirim, chat nggak direspon respon, harga emang murah ditoko itu, tp cumak buat ngeprank, karena kalau pesan nggak dikirim kirim, kita chat pun nggak akan dibalas balas"
Pengguna Google,1,2025-03-03 16:05:41,Tokopedia semenjak diakuisisi tiktok pelit banget njir vouchernya huuu
Pengguna Google,3,2025-03-03 16:00:15,Kak knpa Tokopedia saya Payleter nya tidak bisa Dipakai
Pengguna Google,3,2025-03-03 15:54:45,pertanggal 2 maret akun tokopedia saya telah dibajak orang menyebabkan limit gopaylater saya disalahgunakan. Mohon bantuannya semua pihak tokped untuk segera ditangani karena dengan adanya masalah ini saya merasa sangat dirugikan
Pengguna Google,5,2025-03-03 15:42:24,sangat mudah dan praktis
Pengguna Google,5,2025-03-03 15:32:12,semoga kedepnya lebaih baik lagi dalm pemayanan
Pengguna Google,1,2025-03-03 15:20:14,"Akun baru, tp knp ya baru pertama kali belanja Ktnya iya 80℅ tp pas udah d CO d batalkan oleh sistem,, Sedihh jg"
Pengguna Google,5,2025-03-03 15:16:08,Syukron Jazakallah Khoir
Pengguna Google,1,2025-03-03 14:56:40,Lemot bgt buka tokped
Pengguna Google,1,2025-03-03 14:45:37,"Pesanan saya dibatalkan oleh sistem, tapi refundnya tidak sesuai dengan dana yang saya keluarkan."
Pengguna Google,5,2025-03-03 14:34:17,"Toko pedia banyak peromo juga harga nyah sangat"" Murah kualitas bagus dan seller amanah mantap tokopedia Jaya terus"
Pengguna Google,1,2025-03-03 14:24:16,Pembatalan pesanan pengembalian dana lama tidak seperti shopee
Pengguna Google,5,2025-03-03 14:20:48,Cocok untuk yang mau belajar bahasa lain
Pengguna Google,1,2025-03-03 14:12:02,nipu bgt saya pake voucher penggunaan baru pas mau dilakukan transaksi malah voucher nya hilang gini bgt
Pengguna Google,1,2025-03-03 13:53:45,Saya selalu belanja disini. Tapi fitur pembatalan terlalu banyak memakan waktu. Padahal sudah jelas si penjual ga kompeten. Saya rasa maksimal 2 hari cukup untuk packing ini sampai 4 hari d beri waktu? Kita hidup d era yang serba cepat! Jika tidak bisa mengikuti arus ya bakal kegerus.
Pengguna Google,4,2025-03-03 13:52:57,Enak sih pake toko pedia barang nya asli semua Minusnya cuma agak lambat aja pengiriman nya
Pengguna Google,5,2025-03-03 13:39:00,Mohon perbanyak cashback ya kak. Dan diskon utk pembeli di Super Seller tokped
Pengguna Google,5,2025-03-03 13:27:47,"susah daftar payleter ya,apk ya si udah bagus banyak diskon ya"
Pengguna Google,5,2025-03-03 13:18:26,sangat bagus & memuaskan ..harga pas di kantong belanja di Tokopedia..terima kasih 🙏☺️
Pengguna Google,5,2025-03-03 13:16:58,bagus harganya BS murah banget
Pengguna Google,5,2025-03-03 13:14:41,"Toped"" kita beli barang tgl 27 sampai sekarng masih proses, tolong dhog apdate mkch"""
Pengguna Google,2,2025-03-03 13:10:22,selama ada di proses otomatis jadi bingung nih bener2 udah di respon penjual atau blmnya
Pengguna Google,5,2025-03-03 13:05:52,Sangat bermanfaat dan membantu
Pengguna Google,1,2025-03-03 13:05:02,"Tanggal kembar + bulan puasa gak ngasih promo sama sekali, good job tokped 👍 Waktu yang tepat untuk vakum tokped 🤣"
Pengguna Google,1,2025-03-03 13:01:52,"Kalau memang gada diskon ya harus tertera yang jelas harga d aplikasi, jangan sudah CO terus d batalkan sistem, penipuan klo gtu nmanya, jadi mau ga mau harus belanja karena duit masuk saldo aplikasi"
Pengguna Google,1,2025-03-03 12:48:25,"Aplikasi tokopedia sekarang kacau, baru di update biar bisa buka inbox (sbg seller) & berhasil tp gak lama kemudian kembali lagi gak bisa dibuka lagi inbox (sbg penjual), payah 🤣😁 nb: sdh hub.adminnya tp gak direspon / gak dijawab. Benar2 kacau & ambyar tokopedia 🤣😁"
Pengguna Google,5,2025-03-03 12:48:16,"belanja di Topek hemat setiap hari,sukses selalu🙏🙏"
Pengguna Google,1,2025-03-03 12:42:39,Marketplace No.1 Di internet Keren
Pengguna Google,1,2025-03-03 12:38:10,kok ga bisa COD ya. sampe pusing adu argumen sama seller yg bilang akun gue mungkin baru makanya gak bisa COD. lah barang situ kan melebihi batas maximal 2 juta setengah.. ya udah limit pas CO juga tombol CODnya mati. gak kaya apk sebelah limit di 5 juta
Pengguna Google,5,2025-03-03 12:24:24,Murah bgt belanja di tokped. Nice ni apk 👍👍👍👍👍
Pengguna Google,1,2025-03-03 12:10:50,Pengajuan retur barang dan klaim asuransi barang rusak ribet dan cenderung ga bisa di klaim uang kembali walaupun sudah ada bukti jelas. Kapok
Pengguna Google,5,2025-03-03 11:59:38,Bagus tapi mahal semua
Pengguna Google,5,2025-03-03 11:57:51,halaman menarik dan tidak kaku
Pengguna Google,2,2025-03-03 11:50:45,"Pembeliannya dalam negeri,,tapi pengirimannya kaya dari luar negeri"
Pengguna Google,5,2025-03-03 11:48:12,toped pembayaran serba mudah.terima kasih.
Pengguna Google,1,2025-03-03 11:44:37,"hubungi cs nya susah bgt, repson nya gitu gitu aja"
Pengguna Google,1,2025-03-03 11:30:58,Sudah berbulan2 gak pernah lagi belanja d tokped. Karena diskon nya gak jelas dipakai buat apa dan sekarang hampir gak ada diskon lagi. Apalagi Paylater nya lebih mahal dr yg lain.
Pengguna Google,2,2025-03-03 11:26:36,Produkya ...paling mahal .di tokopedia dripada . Shoope /lazada ..🤣
Pengguna Google,5,2025-03-03 11:22:23,makasih tokped aku bisa beliin mesin jahit ibuku karena di oren kw
Pengguna Google,1,2025-03-03 11:17:34,Aplikasi terbaru sangat jelek karena bila penjual tidak respon maka uang bisa terjebak bila melakukan pemesanan karena otomatis di.proses sistem bukan penjualnya.... sedangkan kalau dibatalkan harus menunggu penjual approve... penjualnya tidak respon bagaimana mau approve pembatalan... otomatis uang terjebak di toped.... yg untung siapa ya toped uang bisa mengendap dan dikelola... pembeli rugi karena uangnya belum balik dan gak bisa bertransaksi... itu kejadian di saya...
Pengguna Google,2,2025-03-03 10:47:31,"Sering update tapi makin kacau, masa produk yang saya jual ga bisa dicari bahkan tidak muncul di halaman pencarian ketika login dengan akun, sedangkan saat tidak login produknya malah muncul begitu juga produk serupa yang dijual seller lain. Tolong diperbaiki lagi jangan hanya update terus"
Pengguna Google,1,2025-03-03 10:28:16,Bangke..mau tarik dana aja ribet banget
Pengguna Google,1,2025-03-03 09:34:18,Nama ekpedisi tidak keliatan bakal dapet apa. Tulisanya cuma kurir rekomendasi beda sama sopi yg keliatan. Sekarang saya beralih ke sopi
Pengguna Google,1,2025-03-03 09:23:05,"Lalod, kalau sdh tidak lalod baru up, sdh terupdate aplikasi nya, sinyal kencang 30mbps, cm mmg aplikasi nya lalod, ud ngk lalod baru up bintang. . Sejelek"" nya CS Shopee masih lbh jelek CS nya Tokped, Sdh slow respon, ngk menyelesaikan masalah, lain di tny lain di jawab..., parah..!. Terus kasih voucher tipuan, pas mau di bayar vocuher nya ngk bisa di pakai, tanya cs, kembali lg ke kalimat sblmx, pelayanan cs nya kek Kong"" 😄"
Pengguna Google,1,2025-03-03 08:30:11,kenapa sekarang tidak bisa melihat kapan toko terakhir online dan online..??
Pengguna Google,5,2025-03-03 08:29:28,"belanja ditokopedia serba mudah dan tanggap,seller sellernya juga ok semua,bisa cicilan pula,,trimakasih Tokopedia,sukses slalu,,,"
Pengguna Google,5,2025-03-03 08:12:28,"cepat, mantap..semoga terus sukses"
Pengguna Google,2,2025-03-03 08:05:14,Saya pake promo akun baru pas udah pesan di batalin sama tokopedia dan vocernya ngak kembali
Pengguna Google,5,2025-03-03 07:39:17,Tokopedia selalu jadi pilihan terbaik
Pengguna Google,5,2025-03-03 07:21:35,"Sumpah makasih banget Tokopedia, diskonnya tuhh mantep2 benerrr udah diskon 30rb + gratis ongkir jadi ke rumah paling paket harga 5rban aja😭😭💕makasihhnyaaa🥰"
Pengguna Google,1,2025-03-03 06:47:42,"sebagai olshop yang tergolong uda lama, makin lama kualitasnya makin parah, terutama dalam urusan kurir yang dipilih. masa saya pesan di toko sebelah itu bisa nyampe tapi kurir JNE pilihan Tokopedia katanya tidak dapat mengirimkan karena banjr, la kok yg SPX bisa nyampe?padahl saya cek itu saat keduanya di kecamatan yang sama pada hari yang sama. cuma yg SPX bisa sampai tapi yg JNE nya Tokopedia g sampai karena alasan banjir. kan aneh. kurir pilihan kok kualitas ekspedisinya gak jelas."
Pengguna Google,1,2025-03-03 06:31:06,"Saya kurang suka ,Belum bisa cod"
Pengguna Google,5,2025-03-03 06:16:28,"SUMPAH NYESEL BARU DOWNLOAD, ADA DISKON SETIAP HARI WOII DAN DISKONNYA JUGA GA MAIN MAIN ANJOYY TOKPED EMANG THE BEST BANGET DEH🤩🤩🤩"
Pengguna Google,5,2025-03-03 06:02:36,banyakin gratis ongkirnya dunk
Pengguna Google,5,2025-03-03 05:29:27,Banyak diskonyaa untuk penggunaan baru BAGUSS bikin betahh😘
Pengguna Google,5,2025-03-03 05:25:46,Semua bagus pilihan yang baik semoga sukses selalu baik bahagia sesuai
Pengguna Google,5,2025-03-03 04:35:29,Puasss banget 🥰🥰🥰🥰 Tp sayangnya gk ada fitur lacak pesenan tp untuk keseluruhan buagusss
Pengguna Google,1,2025-03-03 04:21:41,"Kurir rekomendasi sangat buruk, resi tidak update seharian entah ke mana barangnya"
Pengguna Google,2,2025-03-03 03:52:52,tokopedia kok jadi error sudah berapa kali belanja kok sering terjadi pembatalan otomatis... padahal dah nunggu belanjaan lama... jadi terbuang sia-sia waktu saya
Pengguna Google,5,2025-03-03 03:29:58,biar bintang yang menjawab
Pengguna Google,5,2025-03-03 03:29:32,banyak promonya bos ku
Pengguna Google,1,2025-03-03 03:22:56,"Toko ga bertanggung jawab, saldo dana tiba2 hilang d sedot padahal ga beli apa2 anj mending ga udh download aplikasi ini klo ga mau sama kek gw"
Pengguna Google,5,2025-03-03 02:21:02,"The application is very easy to use, especially if you get vouchers from the application, and the price is affordable. Moreover, there are many other promotions here for you to try."
Pengguna Google,1,2025-03-03 02:18:54,Fitur COD sangat sedikit
